device_key,issue,electrical_use_policy,thermal_use_policy
PERFORM2019:AC:59:83:2,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:59:1027:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:59:1028:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:59:1040:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:59:1041:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:60:500:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:60:533:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:61:1271:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:61:1289:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:61:1289:2,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:62:63:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:62:722:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:63:800:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:64:422:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:65:1000:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:65:1573:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:66:890:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:66:891:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:67:889:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:68:134:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:68:1323:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:69:77:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:69:77:2,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:69:891:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:69:1331:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:69:1332:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:70:1331:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:70:1332:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:71:78:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:71:1000:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:71:1572:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:72:1325:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:73:74:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:73:1325:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:74:1326:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:74:1363:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:74:1416:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:75:893:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:76:893:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:76:893:2,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:77:78:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:77:1324:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:77:1324:2,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:79:557:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:79:557:1,electrically_identical_parallel_ID_assignment_ambiguous,preserve_all_parallel_elements_and_candidate_ID_set,no_individual_physical_circuit_claim
PERFORM2019:AC:79:557:2,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:79:557:2,electrically_identical_parallel_ID_assignment_ambiguous,preserve_all_parallel_elements_and_candidate_ID_set,no_individual_physical_circuit_claim
PERFORM2019:AC:79:1136:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:79:1136:2,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:80:375:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:80:916:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:81:112:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:81:122:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:81:1465:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:81:1559:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:81:1559:2,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:82:1039:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:84:793:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:85:1337:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:86:87:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:87:88:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:87:1368:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:88:1391:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:89:1391:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:90:91:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:90:1391:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:92:1116:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:92:1124:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:93:131:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:93:1565:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:94:95:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:94:1123:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:96:1115:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:97:1115:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:98:99:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:98:131:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:99:1124:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:100:1124:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:101:1335:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:101:1336:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:102:1109:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:102:1336:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:103:1109:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
PERFORM2019:AC:104:1281:1,line_cable_or_equivalent_not_identified,retain_pinned_canonical_electrical_element,ineligible_until_physical_or_synthetic_realization_declared
